Id,SalePrice
2658,103298.0
2718,140008.33333333334
2414,183911.66666666666
1989,101016.66666666667
625,157183.33333333334
333,105516.66666666667
1327,109992.33333333333
858,136003.75
95,160590.41666666666
1568,146470.83333333334
2482,181790.0
1364,114108.33333333333
2584,139450.0
818,271041.6666666667
2673,147908.33333333334
2089,123391.66666666667
1297,161219.16666666666
790,127033.33333333333
2616,201770.83333333334
720,151562.5
222,136579.16666666666
557,130158.33333333333
1148,187416.66666666666
2766,203331.66666666666
534,181761.91666666666
1452,127008.58333333333
630,134533.33333333334
2648,112158.66666666667
125,143158.33333333334
1904,122654.16666666667
1670,124391.91666666667
756,118950.0
717,127389.66666666667
1032,151441.66666666666
852,210999.91666666666
1731,187644.66666666666
2639,113041.66666666667
2071,107450.0
1267,129089.66666666667
1851,211035.58333333334
567,159757.08333333334
2439,182932.5
1898,129800.66666666667
647,155279.16666666666
2256,216019.16666666666
979,95233.33333333333
1444,212408.33333333334
2485,142958.33333333334
157,132666.66666666666
88,132983.33333333334
2003,108950.0
186,129168.83333333333
1425,227548.75
2695,125025.0
738,137683.33333333334
395,130000.0
1353,139291.66666666666
1878,123154.16666666667
390,185483.33333333334
1456,210879.16666666666
1103,323616.6666666667
1387,108629.91666666667
2070,142595.83333333334
1199,174458.33333333334
2479,192337.5
501,240637.5
2362,131425.0
1718,217670.83333333334
2188,111916.66666666667
1483,173635.0
2557,116542.33333333333
437,309166.6666666667
2224,174241.66666666666
1628,169816.66666666666
397,139458.33333333334
587,176325.0
971,118381.66666666667
2611,128433.33333333333
1887,121800.0
2399,363741.4166666667
2148,199268.83333333334
304,129575.0
1997,154450.0
2817,151608.33333333334
1431,205666.66666666666
427,302336.6666666667
263,124557.91666666667
598,154245.83333333334
2895,216750.0
687,124259.0
1822,124937.5
2191,124658.33333333333
179,115525.0
1009,222158.33333333334
2010,149787.5
1991,160179.16666666666
1411,148325.0
1721,202800.0
1144,199891.66666666666
593,209691.66666666666
575,235408.33333333334
1249,174716.66666666666
1604,147250.0
1064,409346.4166666667
1923,139800.0
1988,114266.66666666667
2325,180758.33333333334
114,200470.83333333334
2700,139758.33333333334
217,141533.33333333334
343,163133.33333333334
386,213106.25
2005,111935.16666666667
2908,140341.66666666666
1814,222208.33333333334
2446,347625.0
208,132812.5
1679,106145.83333333333
822,258666.66666666666
6,190254.16666666666
1781,353980.0833333333
2397,325228.0
2340,285708.75
1618,186657.5
2843,149708.33333333334
1061,328416.6666666667
2786,133325.66666666666
1935,133791.66666666666
1341,137325.0
521,244841.66666666666
2136,153949.58333333334
996,190700.0
227,157216.66666666666
135,165354.16666666666
1167,166733.33333333334
294,172822.91666666666
1776,221093.41666666666
540,149583.33333333334
1717,203316.66666666666
2303,143333.33333333334
116,181566.66666666666
127,136533.33333333334
1371,129541.66666666667
1014,141491.66666666666
1507,102891.66666666667
702,137675.0
750,115672.33333333333
261,163266.66666666666
1559,94593.5
577,182416.66666666666
2812,193277.08333333334
2080,123850.0
1368,111241.66666666667
2376,144829.16666666666
659,93216.66666666667
1235,136783.33333333334
332,95233.33333333333
1917,143291.66666666666
2094,210700.0
1460,235691.66666666666
1471,220325.0
1509,122859.0
1922,132758.33333333334
433,429638.0833333333
460,218883.33333333334
1116,249889.0
1137,149583.33333333334
53,195592.91666666666
2354,229968.75
1475,199634.75
1761,268122.5
842,158875.0
2739,167116.66666666666
2509,159996.0
1007,179315.83333333334
2610,147129.16666666666
1952,93766.66666666667
2719,144425.0
2921,102725.0
1966,139333.33333333334
292,135541.66666666666
1204,184945.83333333334
1829,242883.33333333334
2419,178526.58333333334
391,166208.33333333334
798,128533.33333333333
481,186958.33333333334
193,181583.33333333334
555,132804.16666666666
899,117625.0
2357,180137.5
328,106358.33333333333
1356,125931.25
1154,141600.0
1730,175367.41666666666
2249,149033.33333333334
1119,310121.9166666667
2856,122583.33333333333
1394,156125.0
2587,134808.33333333334
61,302750.0
2661,177908.33333333334
2711,149479.16666666666
1147,170895.83333333334
757,123512.5
2623,111166.66666666667
2378,143816.66666666666
1413,134808.33333333334
1722,197170.83333333334
1112,243266.66666666666
1623,189675.0
1201,183750.0
1513,104383.33333333333
957,239558.33333333334
1171,251956.66666666666
1145,184525.0
2726,213688.66666666666
703,130425.0
760,112833.33333333333
1964,138958.33333333334
2512,205441.66666666666
159,152882.25
1281,160512.5
468,196393.33333333334
290,120625.0
665,92582.41666666667
1463,202277.08333333334
1792,203962.5
923,137375.66666666666
500,306833.3333333333
1408,152897.0
331,89941.66666666667
170,118616.66666666667
2192,120159.0
2571,179872.5
2314,182883.33333333334
2647,98558.33333333333
422,357544.9166666667
2457,311486.3333333333
1838,190079.16666666666
2805,193541.66666666666
1645,154125.0
1711,320791.6666666667
2825,195313.25
322,295230.3333333333
2103,232678.41666666666
342,120784.0
600,168375.0
488,177122.08333333334
1725,295876.4166666667
2246,314002.0833333333
2847,131825.0
806,197325.0
530,214784.41666666666
963,176625.0
2678,147583.33333333334
171,111366.66666666667
2401,384771.25
805,202658.33333333334
2259,192083.33333333334
1748,184674.0
1361,126250.0
1677,104637.5
1406,139250.0
2322,199278.33333333334
688,164241.66666666666
143,133416.66666666666
804,199140.0
1214,205241.66666666666
2828,139658.33333333334
1999,142033.33333333334
2467,216308.33333333334
2665,130012.5
1538,233683.33333333334
398,127020.83333333333
2822,134056.25
2157,173365.0
1856,173308.33333333334
1269,113775.66666666667
2570,124991.66666666667
2320,190665.83333333334
1517,127986.16666666667
2304,135132.58333333334
1312,122141.66666666667
2012,134200.0
506,266920.8333333333
2865,148011.41666666666
2367,103920.83333333333
554,115591.66666666667
238,129825.0
1954,126350.0
2488,122236.5
2291,97741.66666666667
1969,114143.5
2725,135668.75
1482,171885.83333333334
2763,205520.83333333334
503,316504.1666666667
1584,260108.33333333334
1531,158104.16666666666
2210,144691.66666666666
459,294855.5833333333
556,130604.16666666667
1347,150520.83333333334
1290,96216.66666666667
1388,130425.0
1571,212350.33333333334
2754,201101.33333333334
765,173257.25
2494,129370.83333333333
2870,178070.83333333334
7,212000.0
1114,240931.91666666666
2418,217322.16666666666
291,123900.66666666667
18,398184.0
39,382210.5833333333
1001,218541.66666666666
2442,203582.33333333334
616,121625.0
2680,89425.0
1414,124058.33333333333
289,135458.33333333334
40,277598.3333333333
860,129150.66666666667
409,133816.66666666666
673,133909.0
2427,200746.25
2036,150333.33333333334
2564,129970.83333333333
642,138516.66666666666
1008,204866.66666666666
1908,142458.33333333334
2519,187690.83333333334
1369,111479.16666666667
2855,151241.66666666666
712,122758.33333333333
1943,128070.83333333333
1958,126975.66666666667
107,167886.66666666666
2295,181666.66666666666
704,106983.33333333333
676,138166.66666666666
259,207858.33333333334
