Id,SalePrice
2658,103298.0
2718,145758.33333333334
2414,183911.66666666666
1989,99541.66666666667
625,165033.33333333334
333,105516.66666666667
1327,111492.33333333333
858,138212.08333333334
95,163715.41666666666
1568,151429.16666666666
2482,152541.66666666666
1364,112470.83333333333
2584,137033.33333333334
818,271041.6666666667
2673,154250.0
2089,130400.0
1297,162760.83333333334
790,130700.0
2616,183812.5
720,149587.5
222,152854.16666666666
557,130509.0
1148,174729.16666666666
2766,193931.66666666666
534,181761.91666666666
1452,131674.58333333334
630,135991.66666666666
2648,118083.66666666667
125,137658.33333333334
1904,119320.83333333333
1670,131532.91666666666
756,118366.66666666667
717,139739.66666666666
1032,141995.83333333334
852,210110.91666666666
1731,184868.83333333334
2639,114950.0
2071,105658.33333333333
1267,144525.0
1851,243784.75
567,161532.08333333334
2439,182932.5
1898,129300.66666666667
647,156112.5
2256,216019.16666666666
979,95233.33333333333
1444,216616.66666666666
2485,138125.0
157,132666.66666666666
88,133179.16666666666
2003,111283.33333333333
186,138618.83333333334
1425,227548.75
2695,127525.0
738,135850.0
395,136541.66666666666
1353,137825.0
1878,122466.66666666667
390,188233.33333333334
1456,208295.83333333334
1103,318116.6666666667
1387,109379.91666666667
2070,145187.5
1199,176833.33333333334
2479,193925.0
501,225545.83333333334
2362,130029.16666666667
1718,217670.83333333334
2188,121208.33333333333
1483,173635.0
2557,116167.33333333333
437,309166.6666666667
2224,166241.66666666666
1628,169983.33333333334
397,140166.66666666666
587,173491.66666666666
971,117548.33333333333
2611,132141.66666666666
1887,121725.0
2399,337713.6666666667
2148,199268.83333333334
304,129991.66666666667
1997,152742.0
2817,143312.5
1431,217937.5
427,302336.6666666667
263,125725.0
598,156495.83333333334
2895,192000.0
687,124259.0
1822,132187.5
2191,123066.66666666667
179,109850.0
1009,219782.5
2010,148704.16666666666
1991,160762.5
1411,144750.0
1721,198925.0
1144,199891.66666666666
593,205504.16666666666
575,233354.16666666666
1249,168716.66666666666
1604,142958.33333333334
1064,423721.4166666667
1923,137208.33333333334
1988,119983.33333333333
2325,174041.66666666666
114,188962.5
2700,143833.33333333334
217,141533.33333333334
343,167691.66666666666
386,207439.58333333334
2005,120625.0
2908,147925.0
1814,205491.66666666666
2446,333587.5
208,125062.5
1679,106145.83333333333
822,258666.66666666666
6,190254.16666666666
1781,332362.3333333333
2397,303078.8333333333
2340,309083.75
1618,185800.0
2843,148958.33333333334
1061,337831.4166666667
2786,133325.66666666666
1935,132658.33333333334
1341,130483.33333333333
521,244841.66666666666
2136,158786.0
996,188050.0
227,154508.33333333334
135,161645.83333333334
1167,166733.33333333334
294,170218.75
1776,221093.41666666666
540,153791.66666666666
1717,203316.66666666666
2303,147500.0
116,185400.0
127,137241.66666666666
1371,131083.33333333334
1014,141979.16666666666
1507,106166.66666666667
702,129375.0
750,113413.66666666667
261,162233.33333333334
1559,96176.83333333333
577,170083.33333333334
2812,193277.08333333334
2080,124225.0
1368,110950.0
2376,136287.5
659,104258.33333333333
1235,133650.0
332,95233.33333333333
1917,143958.33333333334
2094,208790.0
1460,235691.66666666666
1471,223908.33333333334
1509,119492.33333333333
1922,130391.66666666667
433,428804.75
460,212633.33333333334
1116,249402.58333333334
1137,149583.33333333334
53,195592.91666666666
2354,223755.33333333334
1475,200232.08333333334
1761,237514.16666666666
842,158875.0
2739,176966.66666666666
2509,161054.33333333334
1007,180649.16666666666
2610,145045.83333333334
1952,93125.0
2719,148716.66666666666
2921,103154.16666666667
1966,139333.33333333334
292,132800.0
1204,199795.83333333334
1829,194233.33333333334
2419,178209.08333333334
391,152416.66666666666
798,144779.16666666666
481,186958.33333333334
193,184325.0
555,134866.66666666666
899,113875.0
2357,180541.66666666666
328,104025.0
1356,137950.0
1154,141079.16666666666
1730,175367.41666666666
2249,153408.33333333334
1119,322105.25
2856,123916.66666666667
1394,138250.0
2587,133725.0
61,302750.0
2661,170408.33333333334
2711,153020.83333333334
1147,190515.0
757,123220.83333333333
2623,124808.33333333333
2378,143816.66666666666
1413,152966.66666666666
1722,197170.83333333334
1112,243266.66666666666
1623,189675.0
1201,184625.0
1513,110825.0
957,257308.33333333334
1171,250165.0
1145,191848.33333333334
2726,213522.0
703,146391.66666666666
760,105541.66666666667
1964,141625.0
2512,195566.66666666666
159,140069.75
1281,158104.16666666666
468,196393.33333333334
290,133135.41666666666
665,99240.75
1463,263941.1666666667
1792,203962.5
923,135000.66666666666
500,306833.3333333333
1408,159605.33333333334
331,89108.33333333333
170,123950.0
2192,118575.66666666667
2571,186205.83333333334
2314,179425.0
2647,102350.0
422,345836.5833333333
2457,324244.6666666667
1838,190079.16666666666
2805,193541.66666666666
1645,154125.0
1711,320791.6666666667
2825,196396.58333333334
322,290272.0
2103,229734.33333333334
342,124075.66666666667
600,156208.33333333334
488,177122.08333333334
1725,288897.25
2246,322913.6666666667
2847,134375.0
806,197325.0
530,214784.41666666666
963,170450.0
2678,149083.33333333334
171,118700.0
2401,354576.8333333333
805,202283.33333333334
2259,161591.66666666666
1748,185090.66666666666
1361,127875.0
1677,104637.5
1406,140833.33333333334
2322,199278.33333333334
688,158075.0
143,131658.33333333334
804,198690.0
1214,187383.33333333334
2828,149512.5
1999,143075.0
2467,216308.33333333334
2665,125937.5
1538,155950.0
398,131354.16666666666
2822,145533.33333333334
2157,173365.0
1856,178266.66666666666
1269,116317.33333333333
2570,128358.33333333333
2320,189399.16666666666
1517,127150.0
2304,133715.91666666666
1312,118475.33333333333
2012,134566.66666666666
506,248629.16666666666
2865,154396.83333333334
2367,103920.83333333333
554,115591.66666666667
238,128275.0
