Id,SalePrice
2658,119941.3362718808
2718,171631.71819250102
2414,220475.40476800126
1989,109542.96200036295
625,191285.93781500723
333,82181.50207854442
1327,100814.40214087961
858,154142.20844148545
95,171136.5927815619
1568,156618.15514025546
2482,151838.58375822098
1364,120107.48157372455
2584,140562.6671438816
818,274167.80453665846
2673,139521.83097182846
2089,132127.27009850784
1297,175628.22744862444
790,117603.28359615164
2616,199871.2621985231
720,180215.62852373166
222,160592.78443700168
557,130152.31469809102
1148,190848.84519102937
2766,155904.77986215992
534,178581.6710310892
1452,117791.87571765235
630,130085.83688473064
2648,122799.97676249118
125,172919.0738128363
1904,49093.82693980704
1670,100324.58935335155
756,100094.22409556445
717,184544.5230644705
1032,154122.52318489584
852,222714.02281778184
1731,180807.53911966554
2639,121027.44498688355
2071,89124.13097383846
1267,128043.03595311126
1851,201085.13956821934
567,171285.23115751182
2439,208671.2601669005
1898,155085.44958205154
647,154379.59686477412
2256,213569.95395729484
979,93041.32546896866
1444,219709.0149224907
2485,127954.66250403527
157,132408.50680261006
88,116516.15083456565
2003,99574.27015482288
186,184177.09118240248
1425,243221.19453804236
2695,127699.39427701989
738,101780.07734312586
395,154970.23960326228
1353,158906.0902152525
1878,143223.52415498043
390,151065.64198037807
1456,235617.41793600132
1103,318697.5237884021
1387,119291.336265336
2070,147531.80871732504
1199,162483.12541093343
2479,188472.2493588295
501,341881.1725256059
2362,86370.63036932968
1718,228650.36954289727
2188,105604.8658795236
1483,161047.7079947045
2557,99066.26096556404
437,351604.8198088084
2224,216428.55301756557
1628,163905.60521345277
397,142584.44292127297
587,198159.37007533718
971,141552.5438614556
2611,140765.11420765586
1887,96818.07946262318
2399,357243.843955725
2148,202438.08876806777
304,137535.77519006556
1997,139513.75947874333
2817,122271.79287349858
1431,227759.32665436316
427,351998.028954651
263,122744.58340929367
598,177991.2296682089
2895,222897.2648306542
687,135332.58439145156
1822,132243.65895871204
2191,98839.32744065636
179,114065.66778355869
1009,232248.08454479105
2010,130363.71195376173
1991,133348.37307456802
1411,200583.95276327833
1721,244725.31981080482
1144,201373.79533659335
593,206905.36090725986
575,314308.3664145817
1249,160606.5153315774
1604,122430.96134483449
1064,414766.7782509782
1923,148576.6169398285
1988,111757.45506250365
2325,174139.2827693942
114,199888.99411258847
2700,165923.12146570452
217,126541.08742337147
343,185630.6529553266
386,214714.5848971462
2005,111980.87538109778
2908,131786.02136262038
1814,240013.91921948674
2446,424723.77848831424
208,141901.35107661015
1679,107508.71735528213
822,312879.9696559405
6,195401.17900705477
1781,364493.62243194936
2397,315928.4242110643
2340,316597.41488288506
1618,162737.0871132834
2843,161334.0424351363
1061,364965.68614125066
2786,122284.73459317035
1935,133211.95985662803
1341,127129.85252115307
521,262911.8843559152
2136,145305.20861210476
996,216315.93010529468
227,152364.36691332702
135,166855.290799369
1167,160740.3190619357
294,230448.2454404138
1776,203204.1220128808
540,159862.97073026863
1717,236855.25144101193
2303,122993.29223777266
116,189634.9124442089
127,148595.47225538245
1371,122742.74763674053
1014,151605.06766250363
1507,115736.0309073271
702,132371.3652679905
750,146037.5792576549
261,136548.00998270413
1559,66768.04271712842
577,215901.0740985455
2812,190440.87115277007
2080,151155.45060315594
1368,114611.02120199092
2376,122469.22895634748
659,121388.04190758619
1235,137204.40827266817
332,69853.47053056509
1917,142641.94137849612
2094,244188.79936565363
1460,265950.7512676462
1471,234115.31922183285
1509,115940.19139731195
1922,126102.73465296166
433,474066.4534987891
460,261651.86036643738
1116,240636.96889507672
1137,157803.59630309703
53,170207.7402077493
2354,264529.8146080207
1475,194674.13517690607
1761,387440.143057349
842,142552.8886917833
2739,192875.304724816
2509,151982.40011521234
1007,191316.1496689409
2610,179937.34018497635
1952,92441.7693317957
2719,169761.98140865067
2921,76774.99725715278
1966,152077.08969458553
292,120683.8861586081
1204,186148.4909771104
1829,270444.83625968057
2419,192722.24958747395
391,157867.7541522014
798,99629.13104320534
481,205113.3420057524
193,204821.76941613588
555,124043.46773421136
899,65537.97271186752
2357,190986.9130770325
328,138590.25073511002
1356,105274.91783748647
1154,112066.29288936147
1730,193673.6647984733
2249,172104.51716046262
1119,292436.04492696805
2856,142289.23168818443
1394,117500.10897124175
2587,118440.53296414268
61,327213.5552422345
2661,182035.39880625263
2711,116308.0204092426
1147,174313.73541288025
757,122161.79981377625
2623,112369.81135467709
2378,150245.24878554384
1413,140798.3847323351
1722,224305.96903057027
1112,241777.79474331858
1623,191710.44184654503
1201,206279.6222909421
1513,121539.76133527086
957,178586.21676921984
1171,239770.8899030282
1145,190294.93725557387
2726,217263.65914501436
703,142348.86034288135
760,123254.9700794396
1964,160295.85304704297
2512,182618.95374823344
159,117825.83545884679
1281,173754.21410141463
468,191448.84788132328
290,125902.7587861419
665,107813.15892876252
1463,242982.36591623753
1792,218010.6807189836
923,159733.32843416504
500,290776.4035331384
1408,167040.4822092865
331,79041.40564213488
170,153191.91941286522
2192,98832.0230185576
2571,190423.20348252542
2314,169642.14697971684
2647,80972.82412008852
422,406943.9299148822
2457,336586.51752556453
1838,200390.8274564942
2805,244179.48062012816
1645,157467.11904010974
1711,308879.97576348635
2825,239626.20851661026
322,318070.56136847613
2103,261022.22279000212
342,108329.27368291552
600,128398.46622401712
488,172823.4339773489
1725,295041.91632272507
2246,300196.93764114677
2847,142249.11760281993
806,226158.06215313252
530,239525.05454681878
963,188595.90157588283
2678,109765.57332022149
171,87581.0515584144
2401,399670.14861834864
805,224897.93068562046
2259,236305.49292364274
1748,193109.83497862268
1361,138873.48215587155
1677,109335.94924816716
1406,170003.59341365585
2322,245425.77032100735
688,149110.87746218426
143,135668.34515928084
804,205415.12183166726
1214,213682.2038105734
2828,143098.8091221022
1999,182418.4305224484
2467,209839.2400191668
